id,label,properties
28,command,"{""﻿commandment_number"": ""28"", ""commandment_concept"": ""Do not worship idols in the four ways we worship G-d "", ""commandment_polarity"": ""N"", ""reference_id"": ""EXO 20:5"", ""scripture_english"": ""\""You shall not worship them or serve them; for I, the LORD your God, am a jealous God, visiting the iniquity of the fathers on the children, on the third and the fourth generations of those who hate Me,"", ""scripture_hebrew"": ""  לֹא־תִשְׁתַּחְוֶה‪[1]‬ לָהֶם וְלֹא תָעָבְדֵם כִּי אָנֹכִי יְהוָה אֱלֹהֶיךָ אֵל קַנָּא פֹּקֵד עֲוֺן אָבֹת עַל־בָּנִים עַל־שִׁלֵּשִׁים וְעַל־רִבֵּעִים לְשֹׂנְאָי׃ ‬"", ""scripture_greek"": ""οὐ προσκυνήσεις αὐτοῖς οὐδὲ μὴ λατρεύσῃς αὐτοῖς ἐγὼ γάρ εἰμι κύριος ὁ θεός σου θεὸς ζηλωτὴς ἀποδιδοὺς ἁμαρτίας πατέρων ἐπὶ τέκνα ἕως τρίτης καὶ τετάρτης γενεᾶς τοῖς μισοῦσίν με"", ""scripture_parashah"": ""Yitro"", ""sefer_hachinuch_number"": ""29"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
29,command,"{""﻿commandment_number"": ""29"", ""commandment_concept"": ""Do not make an idol for yourself "", ""commandment_polarity"": ""N"", ""reference_id"": ""EXO 20:4"", ""scripture_english"": ""\""You shall not make for yourself an idol, or any likeness of what is in heaven above or on the earth beneath or in the water under the earth."", ""scripture_hebrew"": ""ג לֹא-תַעֲשֶׂה לְךָ פֶסֶל, וְכָל-תְּמוּנָה, אֲשֶׁר בַּשָּׁמַיִם מִמַּעַל, וַאֲשֶׁר בָּאָרֶץ מִתָּחַת--וַאֲשֶׁר בַּמַּיִם, מִתַּחַת לָאָרֶץ."", ""scripture_greek"": ""4 οὐ ποιήσεις σεαυτῷ εἴδωλον οὐδὲ παντὸς ὁμοίωμα, ὅσα ἐν τῷ οὐρανῷ ἄνω καὶ ὅσα ἐν τῇ γῇ κάτω καὶ ὅσα ἐν τοῖς ὕδασιν ὑποκάτω τῆς γῆς.  "", ""scripture_parashah"": ""Yitro"", ""sefer_hachinuch_number"": ""27"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
30,command,"{""﻿commandment_number"": ""30"", ""commandment_concept"": ""Do not make an idol for others "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 19:4"", ""scripture_english"": ""'Do not turn to idols or make for yourselves molten gods; I am the LORD your God."", ""scripture_hebrew"": ""  אַל־תִּפְנוּ אֶל־הָאֱלִילִים וֵאלֹהֵי מַסֵּכָה לֹא תַעֲשׂוּ לָכֶם אֲנִי יְהוָה אֱלֹהֵיכֶם׃ ‬"", ""scripture_greek"": ""οὐκ ἐπακολουθήσετε εἰδώλοις καὶ θεοὺς χωνευτοὺς οὐ ποιήσετε ὑμῖν ἐγὼ κύριος ὁ θεὸς ὑμῶν"", ""scripture_parashah"": ""Kedoshim"", ""sefer_hachinuch_number"": ""214"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
31,command,"{""﻿commandment_number"": ""31"", ""commandment_concept"": ""Do not make human forms even for decorative purposes "", ""commandment_polarity"": ""N"", ""reference_id"": ""EXO 20:23"", ""scripture_english"": ""You shall not make other gods besides Me; gods of silver or gods of gold, you shall not make for yourselves."", ""scripture_hebrew"": ""יט לֹא תַעֲשׂוּן, אִתִּי: אֱלֹהֵי כֶסֶף וֵאלֹהֵי זָהָב, לֹא תַעֲשׂוּ לָכֶם."", ""scripture_greek"": ""23 οὐ ποιήσετε ἑαυτοῖς θεοὺς ἀργυροῦς καὶ θεοὺς χρυσοῦς οὐ ποιήσετε ὑμῖν αὐτοῖς.  "", ""scripture_parashah"": ""Yitro"", ""sefer_hachinuch_number"": ""39"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
32,command,"{""﻿commandment_number"": ""32"", ""commandment_concept"": ""Do not turn a city to idolatry "", ""commandment_polarity"": ""N"", ""reference_id"": ""EXO 23:13"", ""scripture_english"": ""\""Now concerning everything which I have said to you, be on your guard; and do not mention the name of other gods, nor let them be heard from your mouth."", ""scripture_hebrew"": ""יג וּבְכֹל אֲשֶׁר-אָמַרְתִּי אֲלֵיכֶם, תִּשָּׁמֵרוּ; וְשֵׁם אֱלֹהִים אֲחֵרִים לֹא תַזְכִּירוּ, לֹא יִשָּׁמַע עַל-פִּיךָ."", ""scripture_greek"": ""13 πάντα, ὅσα εἴρηκα πρὸς ὑμᾶς, φυλάξασθε. Καὶ ὄνομα θεῶν ἑτέρων οὐκ ἀναμνησθήσεσθε, οὐδὲ μὴ ἀκουσθῇ ἐκ τοῦ στόματος ὑμῶν.  "", ""scripture_parashah"": ""Mishpatim"", ""sefer_hachinuch_number"": ""87"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
33,command,"{""﻿commandment_number"": ""33"", ""commandment_concept"": ""Burn a city that has turned to idol worship "", ""commandment_polarity"": ""P"", ""reference_id"": ""DEU 13:17"", ""scripture_english"": ""\""Nothing from that which is put under the ban shall cling to your hand, in order that the LORD may turn from His burning anger and show mercy to you, and have compassion on you and make you increase, just as He has sworn to your fathers,"", ""scripture_hebrew"": ""יח וְלֹא-יִדְבַּק בְּיָדְךָ מְאוּמָה, מִן-הַחֵרֶם--לְמַעַן יָשׁוּב יְהוָה מֵחֲרוֹן אַפּוֹ, וְנָתַן-לְךָ רַחֲמִים וְרִחַמְךָ וְהִרְבֶּךָ, כַּאֲשֶׁר נִשְׁבַּע, לַאֲבֹתֶיךָ."", ""scripture_greek"": ""(13:18) οὐ προσκολληθήσεται ἐν τῇ χειρί σου οὐδὲν ἀπὸ τοῦ ἀναθέματος, ἵνα ἀποστραφῇ κύριος ἀπὸ θυμοῦ τῆς ὀργῆς αὐτοῦ καὶ δώσει σοι ἔλεος καὶ ἐλεήσει σε καὶ πληθυνεῖ σε, ὃν τρόπον ὤμοσεν κύριος τοῖς πατράσιν σου,  "", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""464"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
34,command,"{""﻿commandment_number"": ""34"", ""commandment_concept"": ""Do not rebuild an idolatrous city that has been burned "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 13:17"", ""scripture_english"": ""\""Nothing from that which is put under the ban shall cling to your hand, in order that the LORD may turn from His burning anger and show mercy to you, and have compassion on you and make you increase, just as He has sworn to your fathers,"", ""scripture_hebrew"": ""  וְלֹא־יִדְבַּק בְּיָדְךָ מְאוּמָה מִן־הַחֵרֶם לְמַעַן יָשׁוּב יְהוָה מֵחֲרוֹן אַפּוֹ וְנָתַן־לְךָ רַחֲמִים וְרִחַמְךָ וְהִרְבֶּךָ כַּאֲשֶׁר נִשְׁבַּע לַאֲבֹתֶיךָ׃ ‬"", ""scripture_greek"": ""13:18 οὐ προσκολληθήσεται ἐν τῇ χειρί σου οὐδὲν ἀπὸ τοῦ ἀναθέματος ἵνα ἀποστραφῇ κύριος ἀπὸ θυμοῦ τῆς ὀργῆς αὐτοῦ καὶ δώσει σοι ἔλεος καὶ ἐλεήσει σε καὶ πληθυνεῖ σε ὃν τρόπον ὤμοσεν κύριος τοῖς πατράσιν σου"", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""465"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
35,command,"{""﻿commandment_number"": ""35"", ""commandment_concept"": ""Do not derive benefit from an idolatrous city "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 13:18"", ""scripture_english"": ""if you will listen to the voice of the LORD your God, keeping all His commandments which I am commanding you today, and doing what is right in the sight of the LORD your God."", ""scripture_hebrew"": ""יט כִּי תִשְׁמַע, בְּקוֹל יְהוָה אֱלֹהֶיךָ, לִשְׁמֹר אֶת-כָּל-מִצְו‍ֹתָיו, אֲשֶׁר אָנֹכִי מְצַוְּךָ הַיּוֹם--לַעֲשׂוֹת, הַיָּשָׁר, בְּעֵינֵי, יְהוָה אֱלֹהֶיךָ. {ס}"", ""scripture_greek"": ""(13:19) ἐὰν ἀκούσῃς τῆς φωνῆς κυρίου τοῦ θεοῦ σου φυλάσσειν πάσας τὰς ἐντολὰς αὐτοῦ, ὅσας ἐγὼ ἐντέλλομαί σοι σήμερον, ποιεῖν τὸ καλὸν καὶ τὸ ἀρεστὸν ἐναντίον κυρίου τοῦ θεοῦ σου.  "", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""466"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
36,command,"{""﻿commandment_number"": ""36"", ""commandment_concept"": ""Do not entice an individual to idol worship "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 13:12"", ""scripture_english"": ""\""If you hear in one of your cities, which the LORD your God is giving you to live in, anyone saying that"", ""scripture_hebrew"": ""יג כִּי-תִשְׁמַע בְּאַחַת עָרֶיךָ, אֲשֶׁר יְהוָה אֱלֹהֶיךָ נֹתֵן לְךָ לָשֶׁבֶת שָׁם--לֵאמֹר."", ""scripture_greek"": ""(13:13) Ἐὰν δὲ ἀκούσῃς ἐν μιᾷ τῶν πόλεών σου, ὧν κύριος ὁ θεός σου δίδωσίν σοι κατοικεῖν σε ἐκεῖ, λεγόντων  "", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""462"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
37,command,"{""﻿commandment_number"": ""37"", ""commandment_concept"": ""Do not love those who entice others into idolatry "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 13:9"", ""scripture_english"": ""\""But you shall surely kill him; your hand shall be first against him to put him to death, and afterwards the hand of all the people."", ""scripture_hebrew"": ""י כִּי הָרֹג תַּהַרְגֶנּוּ, יָדְךָ תִּהְיֶה-בּוֹ בָרִאשׁוֹנָה לַהֲמִיתוֹ; וְיַד כָּל-הָעָם, בָּאַחֲרֹנָה."", ""scripture_greek"": ""(13:10) ἀναγγέλλων ἀναγγελεῖς περὶ αὐτοῦ, αἱ χεῖρές σου ἔσονται ἐπ᾿ αὐτὸν ἐν πρώτοις ἀποκτεῖναι αὐτόν, καὶ αἱ χεῖρες παντὸς τοῦ λαοῦ ἐπ᾿ ἐσχάτῳ,  "", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""457"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
38,command,"{""﻿commandment_number"": ""38"", ""commandment_concept"": ""Do not cease hating an idolater "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 13:9"", ""scripture_english"": ""\""But you shall surely kill him; your hand shall be first against him to put him to death, and afterwards the hand of all the people."", ""scripture_hebrew"": ""  כִּי הָרֹג תַּהַרְגֶנּוּ יָדְךָ תִּהְיֶה־בּוֹ בָרִאשׁוֹנָה לַהֲמִיתוֹ וְיַד כָּל־הָעָם בָּאַחֲרֹנָה׃ ‬"", ""scripture_greek"": ""13:10 ἀναγγέλλων ἀναγγελεῖς περὶ αὐτοῦ αἱ χεῖρές σου ἔσονται ἐπ' αὐτὸν ἐν πρώτοις ἀποκτεῖναι αὐτόν καὶ αἱ χεῖρες παντὸς τοῦ λαοῦ ἐπ' ἐσχάτῳ"", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""458"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
39,command,"{""﻿commandment_number"": ""39"", ""commandment_concept"": ""Do not save an idolater from execution "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 13:9"", ""scripture_english"": ""\""But you shall surely kill him; your hand shall be first against him to put him to death, and afterwards the hand of all the people."", ""scripture_hebrew"": ""  כִּי הָרֹג תַּהַרְגֶנּוּ יָדְךָ תִּהְיֶה־בּוֹ בָרִאשׁוֹנָה לַהֲמִיתוֹ וְיַד כָּל־הָעָם בָּאַחֲרֹנָה׃ ‬"", ""scripture_greek"": ""13:10 ἀναγγέλλων ἀναγγελεῖς περὶ αὐτοῦ αἱ χεῖρές σου ἔσονται ἐπ' αὐτὸν ἐν πρώτοις ἀποκτεῖναι αὐτόν καὶ αἱ χεῖρες παντὸς τοῦ λαοῦ ἐπ' ἐσχάτῳ"", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""459"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
40,command,"{""﻿commandment_number"": ""40"", ""commandment_concept"": ""Do not say anything in an idolater's defense "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 13:9"", ""scripture_english"": ""\""But you shall surely kill him; your hand shall be first against him to put him to death, and afterwards the hand of all the people."", ""scripture_hebrew"": ""  כִּי הָרֹג תַּהַרְגֶנּוּ יָדְךָ תִּהְיֶה־בּוֹ בָרִאשׁוֹנָה לַהֲמִיתוֹ וְיַד כָּל־הָעָם בָּאַחֲרֹנָה׃ ‬"", ""scripture_greek"": ""13:10 ἀναγγέλλων ἀναγγελεῖς περὶ αὐτοῦ αἱ χεῖρές σου ἔσονται ἐπ' αὐτὸν ἐν πρώτοις ἀποκτεῖναι αὐτόν καὶ αἱ χεῖρες παντὸς τοῦ λαοῦ ἐπ' ἐσχάτῳ"", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""460"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
41,command,"{""﻿commandment_number"": ""41"", ""commandment_concept"": ""Do not refrain from incriminating an idolater "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 13:9"", ""scripture_english"": ""\""But you shall surely kill him; your hand shall be first against him to put him to death, and afterwards the hand of all the people."", ""scripture_hebrew"": ""  כִּי הָרֹג תַּהַרְגֶנּוּ יָדְךָ תִּהְיֶה־בּוֹ בָרִאשׁוֹנָה לַהֲמִיתוֹ וְיַד כָּל־הָעָם בָּאַחֲרֹנָה׃ ‬"", ""scripture_greek"": ""13:10 ἀναγγέλλων ἀναγγελεῖς περὶ αὐτοῦ αἱ χεῖρές σου ἔσονται ἐπ' αὐτὸν ἐν πρώτοις ἀποκτεῖναι αὐτόν καὶ αἱ χεῖρες παντὸς τοῦ λαοῦ ἐπ' ἐσχάτῳ"", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""461"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
42,command,"{""﻿commandment_number"": ""42"", ""commandment_concept"": ""Do not prophesy in the name of idolatry "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 18:20"", ""scripture_english"": ""'But the prophet who speaks a word presumptuously in My name which I have not commanded him to speak, or which he speaks in the name of other gods, that prophet shall die.'"", ""scripture_hebrew"": ""כ אַךְ הַנָּבִיא אֲשֶׁר יָזִיד לְדַבֵּר דָּבָר בִּשְׁמִי, אֵת אֲשֶׁר לֹא-צִוִּיתִיו לְדַבֵּר, וַאֲשֶׁר יְדַבֵּר, בְּשֵׁם אֱלֹהִים אֲחֵרִים--וּמֵת, הַנָּבִיא הַהוּא."", ""scripture_greek"": ""20 πλὴν ὁ προφήτης, ὃς ἂν ἀσεβήσῃ λαλῆσαι ἐπὶ τῷ ὀνόματί μου ῥῆμα, ὃ οὐ προσέταξα λαλῆσαι, καὶ ὃς ἂν λαλήσῃ ἐπ᾿ ὀνόματι θεῶν ἑτέρων, ἀποθανεῖται ὁ προφήτης ἐκεῖνος.  "", ""scripture_parashah"": ""Shoftim"", ""sefer_hachinuch_number"": ""518"", ""mishneh_torah_book_number"": ""1"", ""mishneh_torah_book_name"": ""Knowledge"", ""mishneh_torah_category"": ""Idolatry and Gentile Customs"", ""p119f_category"": ""Idolatry""}"
